contract_id,symbol,expiration,strike,type,last_price,mark,bid,ask,bid_size,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
SPY260116C00620000,SPY,2026-01-16,620.0,call,56.17,56.31,55.42,57.2,1,10,21,6833,2025-09-15,0.15634,0.81865,0.0044,-0.12181,1.01146,1.63436
SPY260116P00620000,SPY,2026-01-16,620.0,put,10.09,10.18,10.17,10.19,77,140,228,11657,2025-09-15,0.19536,-0.22699,0.00402,-0.0728,1.15639,-0.54068
SPY260116C00625000,SPY,2026-01-16,625.0,call,52.07,52.36,52.12,52.59,4,4,21,5061,2025-09-15,0.15634,0.79438,0.00475,-0.12549,1.09203,1.59328
SPY260116P00625000,SPY,2026-01-16,625.0,put,10.96,10.96,10.95,10.97,77,67,5524,4403,2025-09-15,0.19536,-0.24889,0.00423,-0.07568,1.21631,-0.59402
SPY260116C00630000,SPY,2026-01-16,630.0,call,48.41,48.24,48.01,48.48,4,5,20,4148,2025-09-15,0.15634,0.7685,0.00508,-0.12881,1.16921,1.54816
SPY260116P00630000,SPY,2026-01-16,630.0,put,11.76,11.82,11.8,11.83,74,67,285,8203,2025-09-15,0.17585,-0.2536,0.00475,-0.06665,1.22843,-0.60123
SPY260116C00635000,SPY,2026-01-16,635.0,call,44.12,44.22,43.99,44.44,4,4,49,5090,2025-09-15,0.15634,0.74113,0.0054,-0.13169,1.24168,1.49923
SPY260116P00635000,SPY,2026-01-16,635.0,put,12.72,12.76,12.74,12.78,85,124,1208,11840,2025-09-15,0.17585,-0.27902,0.00498,-0.06883,1.2893,-0.66284
SPY260116C00640000,SPY,2026-01-16,640.0,call,39.91,40.27,40.05,40.48,5,5,156,18352,2025-09-15,0.15634,0.7124,0.00568,-0.13407,1.30817,1.4468
SPY260116P00640000,SPY,2026-01-16,640.0,put,13.68,13.79,13.78,13.81,72,67,206,5608,2025-09-15,0.17585,-0.3054,0.00519,-0.07053,1.34468,-0.72705
SPY260116C00645000,SPY,2026-01-16,645.0,call,36.8,36.42,36.21,36.63,5,5,835,10542,2025-09-15,0.13683,0.70202,0.0066,-0.12479,1.32989,1.4436
SPY260116P00645000,SPY,2026-01-16,645.0,put,14.89,14.94,14.92,14.96,83,67,1216,6548,2025-09-15,0.17585,-0.33262,0.00538,-0.0717,1.39381,-0.79358
SPY260116C00650000,SPY,2026-01-16,650.0,call,32.95,32.72,32.42,33.02,5,5,247,29883,2025-09-15,0.13683,0.66749,0.00692,-0.12601,1.39363,1.37759
SPY260116P00650000,SPY,2026-01-16,650.0,put,16.18,16.23,16.2,16.25,82,124,809,6390,2025-09-15,0.17585,-0.36053,0.00555,-0.07231,1.43608,-0.86213
SPY260116C00655000,SPY,2026-01-16,655.0,call,29.03,29.11,28.92,29.3,5,5,130,6771,2025-09-15,0.13683,0.63176,0.00718,-0.1265,1.44634,1.30831
SPY260116P00655000,SPY,2026-01-16,655.0,put,17.73,17.64,17.61,17.68,109,109,220,5744,2025-09-15,0.15634,-0.38013,0.00635,-0.06106,1.46097,-0.90302
SPY260116C00660000,SPY,2026-01-16,660.0,call,26.01,25.73,25.51,25.94,5,5,390,10417,2025-09-15,0.13683,0.59513,0.00738,-0.12623,1.48686,1.23642
SPY260116P00660000,SPY,2026-01-16,660.0,put,19.25,19.27,19.24,19.29,79,109,1041,714,2025-09-15,0.15634,-0.41241,0.00649,-0.06035,1.49355,-0.98208
SPY260116C00665000,SPY,2026-01-16,665.0,call,22.6,22.56,22.54,22.59,109,5,690,7212,2025-09-15,0.13683,0.55794,0.00752,-0.12516,1.51442,1.16264
SPY260116P00665000,SPY,2026-01-16,665.0,put,21.11,21.09,21.06,21.12,62,109,134,290,2025-09-15,0.15634,-0.44505,0.00659,-0.05894,1.51605,-1.06248
SPY260116C00670000,SPY,2026-01-16,670.0,call,19.63,19.53,19.51,19.55,109,59,423,12619,2025-09-15,0.11731,0.51903,0.00885,-0.11144,1.52885,1.09447
SPY260116P00670000,SPY,2026-01-16,670.0,put,23.25,23.13,23.09,23.18,109,109,23,198,2025-09-15,0.15634,-0.47781,0.00664,-0.05686,1.52822,-1.14372
SPY260116C00675000,SPY,2026-01-16,675.0,call,16.77,16.73,16.72,16.75,109,62,468,10514,2025-09-15,0.11731,0.4755,0.00885,-0.10824,1.5277,1.00532
SPY260116P00675000,SPY,2026-01-16,675.0,put,25.43,25.52,25.18,25.85,4,4,85,159,2025-09-15,0.15634,-0.51048,0.00665,-0.0541,1.53006,-1.22528
SPY260116C00680000,SPY,2026-01-16,680.0,call,13.97,14.18,14.17,14.2,124,12,131,7589,2025-09-15,0.11731,0.43258,0.00874,-0.10422,1.50868,0.91681
SPY260116P00680000,SPY,2026-01-16,680.0,put,28.05,28.1,27.49,28.71,1,1,67,324,2025-09-15,0.15634,-0.54284,0.00661,-0.05071,1.52175,-1.3067
SPY260116C00685000,SPY,2026-01-16,685.0,call,11.96,11.9,11.89,11.91,124,46,78,7141,2025-09-15,0.11731,0.39074,0.00853,-0.09946,1.47282,0.83003
SPY260116P00685000,SPY,2026-01-16,685.0,put,31.36,31.06,30.35,31.77,1,1,17,17,2025-09-15,0.15634,-0.57469,0.00653,-0.04672,1.50369,-1.38749
SPY260116C00690000,SPY,2026-01-16,690.0,call,10.0,9.89,9.87,9.91,124,84,165,13730,2025-09-15,0.11731,0.35042,0.00823,-0.09406,1.4217,0.74596
SPY260116P00690000,SPY,2026-01-16,690.0,put,34.15,34.67,34.0,35.34,4,1,6,367,2025-09-15,0.15634,-0.60583,0.00642,-0.04218,1.47641,-1.46722
SPY260116C00695000,SPY,2026-01-16,695.0,call,8.0,8.14,8.12,8.16,140,76,98,3981,2025-09-15,0.11731,0.31199,0.00786,-0.08816,1.35731,0.66547
SPY260116P00695000,SPY,2026-01-16,695.0,put,38.75,38.06,36.69,39.43,1,1,10,7,2025-09-15,0.15634,-0.63609,0.00626,-0.03715,1.44065,-1.54549
SPY260116C00700000,SPY,2026-01-16,700.0,call,6.65,6.63,6.62,6.64,156,70,7222,20842,2025-09-15,0.11731,0.27577,0.00742,-0.08188,1.28192,0.58928
SPY260116P00700000,SPY,2026-01-16,700.0,put,42.6,42.02,40.4,43.64,10,1,1,73,2025-09-15,0.15634,-0.66531,0.00607,-0.0317,1.39722,-1.62194
SPY260116C00705000,SPY,2026-01-16,705.0,call,5.4,5.37,5.35,5.38,156,86,80,6619,2025-09-15,0.11731,0.24197,0.00694,-0.07537,1.19802,0.51795
SPY260116P00705000,SPY,2026-01-16,705.0,put,0.0,46.44,44.83,48.05,10,5,0,0,2025-09-15,0.17585,-0.66954,0.00537,-0.04121,1.3902,-1.65218
SPY260116C00710000,SPY,2026-01-16,710.0,call,4.35,4.31,4.3,4.33,171,107,304,12942,2025-09-15,0.11731,0.21077,0.00642,-0.06875,1.1081,0.45189
SPY260116P00710000,SPY,2026-01-16,710.0,put,0.0,51.15,49.52,52.77,10,1,0,62,2025-09-15,0.17585,-0.69423,0.0052,-0.03566,1.34538,-1.71908
SPY260116C00715000,SPY,2026-01-16,715.0,call,3.46,3.44,3.43,3.45,187,107,5265,9894,2025-09-15,0.11731,0.18226,0.00588,-0.06216,1.01462,0.39134
SPY260116P00715000,SPY,2026-01-16,715.0,put,0.0,55.99,54.37,57.62,10,10,0,0,2025-09-15,0.17585,-0.7179,0.00501,-0.02985,1.29616,-1.78409
SPY260116C00720000,SPY,2026-01-16,720.0,call,2.72,2.73,2.72,2.73,109,135,96,4618,2025-09-15,0.11731,0.15646,0.00533,-0.05571,0.91988,0.33641
SPY260116P00720000,SPY,2026-01-16,720.0,put,0.0,60.91,59.29,62.54,10,10,0,4,2025-09-15,0.19536,-0.71557,0.00453,-0.03998,1.3013,-1.79991
SPY260116C00725000,SPY,2026-01-16,725.0,call,2.13,2.15,2.14,2.15,218,146,118,4815,2025-09-15,0.0978,0.08935,0.0043,-0.03146,0.61966,0.19388
SPY260116P00725000,SPY,2026-01-16,725.0,put,0.0,65.91,64.26,67.56,10,10,0,0,2025-09-15,0.19536,-0.7359,0.00436,-0.03422,1.25449,-1.85785
SPY260116C00730000,SPY,2026-01-16,730.0,call,1.63,1.69,1.68,1.69,249,169,56,8174,2025-09-15,0.0978,0.07134,0.00363,-0.02624,0.52272,0.15498
SPY260116P00730000,SPY,2026-01-16,730.0,put,0.0,70.88,69.25,72.5,10,10,0,0,2025-09-15,0.21487,-0.73163,0.004,-0.04466,1.26471,-1.86944
SPY260116C00735000,SPY,2026-01-16,735.0,call,1.29,1.33,1.32,1.33,442,194,44,18809,2025-09-15,0.0978,0.05636,0.00302,-0.02161,0.4351,0.12255
SPY260116P00735000,SPY,2026-01-16,735.0,put,0.0,75.87,74.23,77.5,10,10,0,0,2025-09-15,0.21487,-0.74936,0.00386,-0.03898,1.22084,-1.92187
SPY260116C00740000,SPY,2026-01-16,740.0,call,1.05,1.04,1.04,1.05,468,288,377,19942,2025-09-15,0.0978,0.04405,0.00248,-0.01759,0.35747,0.09588
SPY260116P00740000,SPY,2026-01-16,740.0,put,0.0,80.87,79.23,82.5,10,10,0,0,2025-09-15,0.23438,-0.74392,0.00358,-0.04967,1.2347,-1.93088
SPY260116C00745000,SPY,2026-01-16,745.0,call,0.83,0.83,0.83,0.84,152,294,115,21768,2025-09-15,0.11731,0.06548,0.00283,-0.02832,0.48924,0.1416
SPY260116P00745000,SPY,2026-01-16,745.0,put,0.0,85.85,84.22,87.49,10,10,0,0,2025-09-15,0.23438,-0.75958,0.00346,-0.04408,1.19383,-1.97893
SPY260116C00750000,SPY,2026-01-16,750.0,call,0.66,0.67,0.66,0.67,494,305,999,8904,2025-09-15,0.11731,0.05386,0.00243,-0.02412,0.41976,0.11658
SPY260116P00750000,SPY,2026-01-16,750.0,put,0.0,90.85,89.22,92.49,10,10,0,0,2025-09-15,0.2539,-0.75342,0.00324,-0.05499,1.21027,-1.98636
SPY260116C00755000,SPY,2026-01-16,755.0,call,0.52,0.55,0.54,0.55,169,447,55,3187,2025-09-15,0.11731,0.04399,0.00207,-0.02038,0.35709,0.09531
SPY260116P00755000,SPY,2026-01-16,755.0,put,0.0,95.85,94.22,97.48,10,10,0,0,2025-09-15,0.2539,-0.76742,0.00314,-0.0495,1.17226,-2.03089
SPY260116C00760000,SPY,2026-01-16,760.0,call,0.44,0.45,0.44,0.45,520,329,364,2258,2025-09-15,0.11731,0.03569,0.00174,-0.01709,0.30124,0.07739
SPY260116P00760000,SPY,2026-01-16,760.0,put,0.0,100.84,99.21,102.48,10,10,0,0,2025-09-15,0.27341,-0.76081,0.00296,-0.06059,1.19051,-2.03737
SPY260116C00765000,SPY,2026-01-16,765.0,call,0.33,0.36,0.36,0.37,546,346,3,539,2025-09-15,0.11731,0.02876,0.00146,-0.01422,0.25206,0.06241
SPY260116P00765000,SPY,2026-01-16,765.0,put,0.0,105.84,104.21,107.48,10,1,0,0,2025-09-15,0.27341,-0.77344,0.00287,-0.0552,1.15516,-2.079
SPY260116C00770000,SPY,2026-01-16,770.0,call,0.29,0.29,0.29,0.3,639,5,24,1522,2025-09-15,0.11731,0.02302,0.00121,-0.01174,0.20922,0.05
SPY260116P00770000,SPY,2026-01-16,770.0,put,0.0,110.84,109.2,112.47,10,10,0,0,2025-09-15,0.27341,-0.78561,0.00278,-0.04976,1.11918,-2.11977
SPY260116C00775000,SPY,2026-01-16,775.0,call,0.25,0.26,0.25,0.26,546,1700,83,1755,2025-09-15,0.11731,0.01831,0.001,-0.00962,0.17231,0.03979
SPY260116P00775000,SPY,2026-01-16,775.0,put,0.0,115.84,114.2,117.47,10,10,0,0,2025-09-15,0.29292,-0.77807,0.00265,-0.06117,1.1417,-2.12414
SPY260116C00780000,SPY,2026-01-16,780.0,call,0.2,0.21,0.21,0.22,177,709,37,1200,2025-09-15,0.11731,0.01446,0.00082,-0.00782,0.14082,0.03146
SPY260116P00780000,SPY,2026-01-16,780.0,put,0.0,120.84,119.2,122.47,10,10,0,0,2025-09-15,0.29292,-0.78916,0.00257,-0.05584,1.10832,-2.16263
SPY260116C00785000,SPY,2026-01-16,785.0,call,0.16,0.17,0.17,0.18,709,436,6,1004,2025-09-15,0.11731,0.01135,0.00066,-0.00632,0.11422,0.02471
SPY260116P00785000,SPY,2026-01-16,785.0,put,0.0,125.82,124.19,127.46,10,10,0,0,2025-09-15,0.31243,-0.78159,0.00246,-0.06739,1.13127,-2.16697
SPY260116C00790000,SPY,2026-01-16,790.0,call,0.14,0.15,0.14,0.15,728,455,234,3058,2025-09-15,0.11731,0.00886,0.00053,-0.00506,0.09196,0.01929
SPY260116P00790000,SPY,2026-01-16,790.0,put,0.0,130.82,129.19,132.46,10,10,0,0,2025-09-15,0.31243,-0.79177,0.00239,-0.06216,1.10022,-2.20352
SPY260116C00795000,SPY,2026-01-16,795.0,call,0.12,0.12,0.12,0.13,745,472,3,1838,2025-09-15,0.11731,0.00687,0.00043,-0.00403,0.0735,0.01496
SPY260116P00795000,SPY,2026-01-16,795.0,put,0.0,135.82,134.19,137.45,10,10,0,0,2025-09-15,0.33194,-0.78423,0.0023,-0.07385,1.12334,-2.20796
SPY260116C00800000,SPY,2026-01-16,800.0,call,0.11,0.11,0.1,0.11,760,30,83,10523,2025-09-15,0.11731,0.00529,0.00034,-0.00319,0.05834,0.01153
SPY260116P00800000,SPY,2026-01-16,800.0,put,0.0,140.81,139.18,142.45,10,10,0,1,2025-09-15,0.33194,-0.79364,0.00224,-0.06872,1.09438,-2.24286
SPY260116C00805000,SPY,2026-01-16,805.0,call,0.08,0.1,0.09,0.1,491,1962,34,893,2025-09-15,0.11731,0.00405,0.00027,-0.0025,0.04598,0.00884
SPY260116P00805000,SPY,2026-01-16,805.0,put,0.0,145.81,144.18,147.45,10,10,0,0,2025-09-15,0.33194,-0.80274,0.00218,-0.06357,1.06522,-2.27721
SPY260116C00810000,SPY,2026-01-16,810.0,call,0.08,0.08,0.08,0.09,491,1839,2000,1389,2025-09-15,0.11731,0.00308,0.00021,-0.00195,0.03599,0.00673
SPY260116P00810000,SPY,2026-01-16,810.0,put,0.0,150.81,149.17,152.44,10,10,0,0,2025-09-15,0.35146,-0.79489,0.00211,-0.07549,1.09043,-2.28093
SPY260116C00815000,SPY,2026-01-16,815.0,call,0.07,0.08,0.07,0.08,491,2289,1141,2465,2025-09-15,0.13683,0.00787,0.00041,-0.00521,0.08286,0.01707
SPY260116P00815000,SPY,2026-01-16,815.0,put,0.0,155.81,154.17,157.44,10,10,0,0,2025-09-15,0.35146,-0.80336,0.00206,-0.07044,1.06319,-2.31392
SPY260116C00820000,SPY,2026-01-16,820.0,call,0.07,0.07,0.06,0.07,491,2428,1418,3847,2025-09-15,0.13683,0.00635,0.00034,-0.0043,0.06859,0.01379
SPY260116P00820000,SPY,2026-01-16,820.0,put,0.0,160.8,159.17,162.43,10,10,0,0,2025-09-15,0.35146,-0.81156,0.002,-0.06539,1.03587,-2.34644
SPY260116C00825000,SPY,2026-01-16,825.0,call,0.05,0.06,0.05,0.06,764,504,1,21420,2025-09-15,0.13683,0.00511,0.00028,-0.00353,0.05652,0.01109
SPY260116P00825000,SPY,2026-01-16,825.0,put,0.0,165.8,164.16,167.43,10,10,0,0,2025-09-15,0.37097,-0.80355,0.00195,-0.07751,1.06256,-2.34978
SPY260116C00830000,SPY,2026-01-16,830.0,call,0.04,0.04,0.04,0.05,764,4,0,16892,2025-09-15,0.13683,0.00409,0.00023,-0.00289,0.04635,0.00889
SPY260116P00830000,SPY,2026-01-16,830.0,put,0.0,170.8,169.16,172.43,10,10,0,0,2025-09-15,0.37097,-0.81123,0.0019,-0.07255,1.03698,-2.38117
SPY260116C00835000,SPY,2026-01-16,835.0,call,0.04,0.04,0.04,0.05,764,491,20,8809,2025-09-15,0.13683,0.00326,0.00019,-0.00235,0.03784,0.00709
SPY260116P00835000,SPY,2026-01-16,835.0,put,0.0,175.79,174.16,177.42,10,1,0,0,2025-09-15,0.39048,-0.80339,0.00185,-0.08479,1.06309,-2.38493
SPY260116C00840000,SPY,2026-01-16,840.0,call,0.04,0.04,0.04,0.05,504,2234,2249,17575,2025-09-15,0.13683,0.00259,0.00015,-0.00191,0.03076,0.00564
SPY260116P00840000,SPY,2026-01-16,840.0,put,0.0,180.78,179.15,182.42,10,10,0,0,2025-09-15,0.39048,-0.8106,0.00181,-0.07991,1.03909,-2.41533
SPY260130C00415000,SPY,2026-01-30,415.0,call,0.0,250.78,249.14,252.42,1,10,0,0,2025-09-15,0.01976,1.0,0.0,-0.04844,0.0,1.53256
SPY260130P00415000,SPY,2026-01-30,415.0,put,0.0,1.21,1.2,1.22,260,260,0,81,2025-09-15,0.40999,-0.02053,0.0003,-0.02822,0.20046,-0.05608
SPY260130C00420000,SPY,2026-01-30,420.0,call,242.43,245.91,244.26,247.55,1,10,0,1,2025-09-15,0.01976,1.0,0.0,-0.04902,0.0,1.55102
SPY260130P00420000,SPY,2026-01-30,420.0,put,0.0,1.26,1.25,1.27,260,260,0,33,2025-09-15,0.39048,-0.01864,0.00029,-0.02472,0.18467,-0.05061
SPY260130C00425000,SPY,2026-01-30,425.0,call,0.0,241.04,239.4,242.68,1,10,0,0,2025-09-15,0.01976,1.0,0.0,-0.04961,0.0,1.56949
SPY260130P00425000,SPY,2026-01-30,425.0,put,0.0,1.31,1.31,1.32,130,78,0,107,2025-09-15,0.39048,-0.02102,0.00032,-0.02733,0.20446,-0.05714
SPY260130C00430000,SPY,2026-01-30,430.0,call,0.0,236.18,234.54,237.81,1,10,0,0,2025-09-15,0.01976,1.0,0.0,-0.05019,0.0,1.58795
SPY260130P00430000,SPY,2026-01-30,430.0,put,0.0,1.37,1.36,1.38,260,260,0,44,2025-09-15,0.39048,-0.02361,0.00035,-0.03011,0.22556,-0.06429
SPY260130C00435000,SPY,2026-01-30,435.0,call,0.0,231.31,229.68,232.95,1,10,0,0,2025-09-15,0.01976,1.0,0.0,-0.05077,0.0,1.60642
SPY260130P00435000,SPY,2026-01-30,435.0,put,0.0,1.43,1.42,1.44,260,260,0,13,2025-09-15,0.37097,-0.02141,0.00034,-0.02628,0.20766,-0.05794
SPY260130C00440000,SPY,2026-01-30,440.0,call,0.0,226.45,224.82,228.09,1,10,0,0,2025-09-15,0.01976,1.0,0.0,-0.05136,0.0,1.62488
SPY260130P00440000,SPY,2026-01-30,440.0,put,0.0,1.49,1.48,1.5,130,260,0,41,2025-09-15,0.37097,-0.02412,0.00038,-0.02902,0.22964,-0.06538
SPY260130C00445000,SPY,2026-01-30,445.0,call,0.0,221.6,219.96,223.24,1,10,0,0,2025-09-15,0.01976,1.0,0.0,-0.05194,0.0,1.64335
SPY260130P00445000,SPY,2026-01-30,445.0,put,0.0,1.55,1.54,1.56,260,260,0,18,2025-09-15,0.37097,-0.02708,0.00042,-0.03193,0.25302,-0.07351
SPY260130C00450000,SPY,2026-01-30,450.0,call,197.92,216.74,215.1,218.38,1,10,0,47,2025-09-15,0.01976,1.0,0.0,-0.05252,0.0,1.66181
SPY260130P00450000,SPY,2026-01-30,450.0,put,0.0,1.61,1.6,1.62,260,260,0,7732,2025-09-15,0.35146,-0.02452,0.0004,-0.02777,0.23283,-0.06615
SPY260130C00455000,SPY,2026-01-30,455.0,call,0.0,211.89,210.25,213.53,1,10,0,0,2025-09-15,0.01976,1.0,0.0,-0.05311,0.0,1.68028
SPY260130P00455000,SPY,2026-01-30,455.0,put,0.0,1.68,1.67,1.69,260,260,0,8,2025-09-15,0.35146,-0.02762,0.00045,-0.03064,0.25723,-0.07463
SPY260130C00460000,SPY,2026-01-30,460.0,call,188.39,207.04,205.4,208.68,1,10,0,79,2025-09-15,0.01976,1.0,0.0,-0.05369,0.0,1.69874
SPY260130P00460000,SPY,2026-01-30,460.0,put,0.0,1.75,1.74,1.76,260,260,0,130,2025-09-15,0.35146,-0.03101,0.00049,-0.03367,0.28316,-0.08389
SPY260130C00465000,SPY,2026-01-30,465.0,call,0.0,202.2,200.56,203.84,1,10,0,0,2025-09-15,0.01976,1.0,0.0,-0.05427,0.0,1.71721
SPY260130P00465000,SPY,2026-01-30,465.0,put,1.79,1.83,1.82,1.84,260,260,8,9,2025-09-15,0.35146,-0.03469,0.00054,-0.03687,0.31058,-0.09398
SPY260130C00470000,SPY,2026-01-30,470.0,call,176.11,197.36,195.72,199.0,1,10,0,35,2025-09-15,0.01976,1.0,0.0,-0.05486,0.0,1.73567
SPY260130P00470000,SPY,2026-01-30,470.0,put,1.85,1.91,1.9,1.92,260,260,4,26,2025-09-15,0.33194,-0.0316,0.00053,-0.03215,0.2876,-0.08508
SPY260130C00475000,SPY,2026-01-30,475.0,call,185.3,192.52,190.88,194.17,1,10,0,3,2025-09-15,0.01976,1.0,0.0,-0.05544,0.0,1.75414
SPY260130P00475000,SPY,2026-01-30,475.0,put,0.0,2.0,1.99,2.01,84,260,0,19,2025-09-15,0.33194,-0.03548,0.00058,-0.0353,0.31636,-0.09566
SPY260130C00480000,SPY,2026-01-30,480.0,call,159.53,187.7,186.06,189.34,1,10,0,13,2025-09-15,0.01976,1.0,0.0,-0.05602,0.0,1.7726
SPY260130P00480000,SPY,2026-01-30,480.0,put,2.08,2.09,2.08,2.1,260,260,1,35,2025-09-15,0.33194,-0.03969,0.00064,-0.03862,0.34673,-0.10717
SPY260130C00485000,SPY,2026-01-30,485.0,call,172.52,182.88,181.24,184.52,1,10,0,1,2025-09-15,0.01976,1.0,0.0,-0.05661,0.0,1.79106
SPY260130P00485000,SPY,2026-01-30,485.0,put,0.0,2.19,2.18,2.2,260,260,0,23,2025-09-15,0.31243,-0.03614,0.00063,-0.03356,0.32118,-0.09697
SPY260130C00490000,SPY,2026-01-30,490.0,call,158.28,178.06,176.42,179.71,1,10,0,13,2025-09-15,0.01976,1.0,0.0,-0.05719,0.0,1.80953
SPY260130P00490000,SPY,2026-01-30,490.0,put,0.0,2.3,2.29,2.31,84,260,0,97,2025-09-15,0.31243,-0.0406,0.00069,-0.03682,0.35315,-0.10909
SPY260130C00495000,SPY,2026-01-30,495.0,call,0.0,173.26,171.62,174.9,10,10,0,0,2025-09-15,0.01976,1.0,0.0,-0.05778,0.0,1.82799
SPY260130P00495000,SPY,2026-01-30,495.0,put,0.0,2.41,2.4,2.42,260,84,0,45,2025-09-15,0.31243,-0.04544,0.00076,-0.04024,0.38682,-0.12228
SPY260130C00500000,SPY,2026-01-30,500.0,call,167.26,168.47,166.82,170.11,10,10,1,129,2025-09-15,0.01976,1.0,0.0,-0.05836,0.0,1.84646
SPY260130P00500000,SPY,2026-01-30,500.0,put,2.5,2.54,2.52,2.55,260,260,16,683,2025-09-15,0.31243,-0.05068,0.00082,-0.04382,0.42215,-0.13658
SPY260130C00505000,SPY,2026-01-30,505.0,call,0.0,163.68,162.03,165.32,10,10,0,0,2025-09-15,0.01976,1.0,0.0,-0.05894,0.0,1.86492
SPY260130P00505000,SPY,2026-01-30,505.0,put,0.0,2.67,2.66,2.68,84,260,0,28,2025-09-15,0.29292,-0.04652,0.00082,-0.0382,0.39418,-0.12456
SPY260130C00510000,SPY,2026-01-30,510.0,call,156.27,158.89,157.25,160.54,5,10,0,2,2025-09-15,0.01976,1.0,0.0,-0.05953,0.0,1.88339
SPY260130P00510000,SPY,2026-01-30,510.0,put,2.72,2.81,2.8,2.83,260,260,3,14,2025-09-15,0.29292,-0.05212,0.0009,-0.04172,0.43161,-0.13974
SPY260130C00515000,SPY,2026-01-30,515.0,call,138.96,154.13,152.5,155.77,5,10,0,4,2025-09-15,0.01976,1.0,0.0,-0.06011,0.0,1.90185
SPY260130P00515000,SPY,2026-01-30,515.0,put,0.0,2.97,2.96,2.98,126,84,0,503,2025-09-15,0.29292,-0.05817,0.00098,-0.04539,0.47077,-0.15621
SPY260130C00520000,SPY,2026-01-30,520.0,call,132.01,149.39,147.76,151.02,5,10,0,9,2025-09-15,0.15634,0.99675,0.00016,-0.0627,0.03985,1.912
SPY260130P00520000,SPY,2026-01-30,520.0,put,0.0,3.13,3.12,3.15,260,260,0,25,2025-09-15,0.29292,-0.0647,0.00107,-0.04919,0.51156,-0.174
SPY260130C00525000,SPY,2026-01-30,525.0,call,0.0,144.65,143.02,146.28,5,10,0,0,2025-09-15,0.17585,0.9904,0.00036,-0.06718,0.10413,1.91407
SPY260130P00525000,SPY,2026-01-30,525.0,put,0.0,3.33,3.31,3.34,84,260,0,30,2025-09-15,0.27341,-0.05995,0.00108,-0.04304,0.48203,-0.16018
SPY260130C00530000,SPY,2026-01-30,530.0,call,137.83,139.92,138.29,141.55,5,10,0,11,2025-09-15,0.19536,0.97932,0.00063,-0.07454,0.20168,1.90359
SPY260130P00530000,SPY,2026-01-30,530.0,put,3.4,3.51,3.5,3.53,260,84,4,58,2025-09-15,0.27341,-0.06699,0.00117,-0.04677,0.52553,-0.17924
SPY260130C00535000,SPY,2026-01-30,535.0,call,121.81,135.2,133.57,136.84,5,10,0,7,2025-09-15,0.19536,0.97509,0.00074,-0.07722,0.23595,1.911
SPY260130P00535000,SPY,2026-01-30,535.0,put,0.0,3.73,3.71,3.75,260,260,0,31,2025-09-15,0.27341,-0.07457,0.00127,-0.05063,0.57069,-0.19984
SPY260130C00540000,SPY,2026-01-30,540.0,call,117.28,130.5,128.87,132.14,5,10,0,5,2025-09-15,0.19536,0.9702,0.00086,-0.08011,0.27398,1.91668
SPY260130P00540000,SPY,2026-01-30,540.0,put,0.0,3.96,3.94,3.98,156,156,0,111,2025-09-15,0.27341,-0.08272,0.00138,-0.05458,0.61733,-0.222
SPY260130C00545000,SPY,2026-01-30,545.0,call,116.17,125.83,124.2,127.46,5,10,0,2,2025-09-15,0.19536,0.9646,0.00099,-0.08322,0.31581,1.92047
SPY260130P00545000,SPY,2026-01-30,545.0,put,4.07,4.21,4.19,4.22,156,156,48,54,2025-09-15,0.2539,-0.07752,0.00141,-0.04793,0.58778,-0.20667
SPY260130C00550000,SPY,2026-01-30,550.0,call,111.87,121.18,119.54,122.81,5,10,0,27,2025-09-15,0.19536,0.95822,0.00113,-0.08652,0.36144,1.9222
SPY260130P00550000,SPY,2026-01-30,550.0,put,4.41,4.47,4.45,4.49,170,156,7,436,2025-09-15,0.2539,-0.08641,0.00153,-0.05181,0.63786,-0.23071
SPY260130C00555000,SPY,2026-01-30,555.0,call,113.1,116.51,114.86,118.16,5,10,0,1,2025-09-15,0.19536,0.95102,0.00128,-0.09003,0.41078,1.92173
SPY260130P00555000,SPY,2026-01-30,555.0,put,4.6,4.76,4.74,4.78,156,156,5,39,2025-09-15,0.2539,-0.09594,0.00166,-0.05577,0.68934,-0.25656
SPY260130C00560000,SPY,2026-01-30,560.0,call,105.23,111.89,110.24,113.54,5,10,0,13,2025-09-15,0.19536,0.94294,0.00145,-0.09371,0.46371,1.91889
SPY260130P00560000,SPY,2026-01-30,560.0,put,0.0,5.07,5.05,5.09,156,156,0,133,2025-09-15,0.2539,-0.10613,0.00178,-0.05977,0.74198,-0.28426
SPY260130C00565000,SPY,2026-01-30,565.0,call,104.21,107.3,105.64,108.95,5,10,0,7,2025-09-15,0.19536,0.93392,0.00162,-0.09756,0.52001,1.91356
SPY260130P00565000,SPY,2026-01-30,565.0,put,0.0,5.4,5.38,5.42,156,156,0,134,2025-09-15,0.23438,-0.10082,0.00186,-0.05267,0.71487,-0.26822
SPY260130C00570000,SPY,2026-01-30,570.0,call,0.0,102.72,101.07,104.38,1,10,0,0,2025-09-15,0.19536,0.92393,0.00181,-0.10154,0.57938,1.90561
SPY260130P00570000,SPY,2026-01-30,570.0,put,5.78,5.76,5.74,5.78,156,156,5,191,2025-09-15,0.23438,-0.11208,0.00201,-0.05657,0.77168,-0.29865
